time_stamp;alpha;title
2014-04-24;-0.013354233773555269;Germany 's RWE to invest in UK solar farm
2014-04-25;0.007441931270446123;Germany 's RWE to invest in UK solar farm
2014-04-28;-0.0011859743506481557;- RWE selects GroupM as its International media agency - RWE selects GroupM as its international media agency
2014-04-29;0.0039804172096902235;DGAP-PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-04-30;-0.0018462657091031787;DGAP-PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-05-02;-0.007313021957959798;DGAP-PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-05-05;-0.004066370715098522;-Tord Lien at RWE Dea Norge 's event, Petroleum and Energy Minister believes in continued success for Norwegian gas
2014-05-06;0.0017602991445899718;SOCAR , RWE Dea to jointly study hydrocarbon prospectivity in Caspian Sea
2014-05-07;0.0029545786918410144;SOCAR , RWE Dea to jointly study hydrocarbon prospectivity in Caspian Sea
2014-05-08;0.016883071628698954;RWE Dea signs joint study agreement with SOCAR
2014-05-09;0.004577109250912592;RWE Dea signs joint study agreement with SOCAR
2014-05-12;-0.0175272666893056;-SOCAR and RWE Dea sign Joint Study Agreement
2014-05-13;-0.013291127114863688;"US Patent Issued to RWE on May 13 for ""Charging cable connector for connecting an electric vehicle to a charging station"" ( German Inventors)"
2014-05-14;-0.016567721521724366;"US Patent granted to RWE AG ( Delaware ) on May 13 titled as ""Charging cable connector for connecting an electric vehicle to a charging station"" RWE Profit Falls; Cuts Outlook RWE says not certain about Urenco 's sale next year"
2014-05-15;-0.00818892319572928;"US Patent granted to RWE AG ( Delaware ) on May 13 titled as ""Charging cable connector for connecting an electric vehicle to a charging station"" RWE Profit Falls; Cuts Outlook RWE says not certain about Urenco 's sale next year"
2014-05-16;0.011361914791828465;"US Patent granted to RWE AG ( Delaware ) on May 13 titled as ""Charging cable connector for connecting an electric vehicle to a charging station"" RWE Profit Falls; Cuts Outlook RWE says not certain about Urenco 's sale next year"
2014-05-19;0.017594580091896184;- RWE - Positive interim result in a difficult environment
2014-05-20;0.0051052910318927225;RWE reports lower Q1 net income, provides outlook for 2014 - RWE Dea - Algerian Reggane Nord Gas Project entering execution phase
2014-05-21;0.03233874302282658;RWE reports lower Q1 net income, provides outlook for 2014 - RWE Dea - Algerian Reggane Nord Gas Project entering execution phase
2014-05-22;0.0020823506131693037;RWE reports lower Q1 net income, provides outlook for 2014 - RWE Dea - Algerian Reggane Nord Gas Project entering execution phase
2014-05-23;0.011311863276433076;RWE reports lower Q1 net income, provides outlook for 2014 - RWE Dea - Algerian Reggane Nord Gas Project entering execution phase
2014-05-26;-0.0018715479463797813;RWE Innogy starts building 90-MW Dutch wind farm
2014-05-27;-0.011609294131428971;University of Warsaw awards electricity distribution deal to RWE Stoen
2014-05-28;0.0023931988930758763;University of Warsaw awards electricity distribution deal to RWE Stoen
2014-05-29;0.00841163575859838;UK govt rejects RWE 's 30- MW wind farm project - report
2014-05-30;-0.005918945338546422;UK govt rejects RWE 's 30- MW wind farm project - report
2014-06-02;2.768490843285676e-05;UK govt rejects RWE 's 30- MW wind farm project - report
2014-06-03;0.00152207539432192;UK govt rejects RWE 's 30- MW wind farm project - report
2014-06-04;0.00661823989788024;
2014-06-05;0.00037652908516827566;
2014-06-06;-0.0041856474832666635;
2014-06-09;0.002580599204894174;- RWE Dea celebrates 30-year anniversary of oil production in the Egyptian Gulf of Suez
2014-06-10;0.0047985090835718225;Polish RWE Stoen wins electricity distribution deal from Warsaw's waste manager
2014-06-11;-0.003561521707165838;Polish RWE Stoen wins electricity distribution deal from Warsaw's waste manager
2014-06-12;-0.0033919850447956534;Polish RWE Stoen wins electricity distribution deal from Warsaw's waste manager
2014-06-13;0.011869731607474066;Germany examines RWE 's planned Russian oil deal
2014-06-16;-0.008423761163786292;Germany examines RWE 's planned Russian oil deal
2014-06-17;-0.0020028131962672724;Germany examines RWE 's planned Russian oil deal
2014-06-18;0.031499458858811114;Germany examines RWE 's planned Russian oil deal
2014-06-19;0.013418024859739308;
2014-06-20;0.014867677190513184;
2014-06-23;0.011770426425982805;
2014-06-24;0.0028812643016480344;
2014-06-25;-0.00704617259844742;
2014-06-26;0.004342772442559095;
2014-06-27;0.012656570694661085;
2014-06-30;-0.012425012289280613;
2014-07-01;0.008270010909535053;"- RWE continues to expand in Eastern Europe RWE to open new office in Bucharest , Romania US Patent Issued to RWE on July 1 for ""Control of charging stations"" ( German Inventors) RWE erects 1st out of 48 turbines for 295-MW offshore wind park"
2014-07-02;0.009641849888007314;"- RWE continues to expand in Eastern Europe RWE to open new office in Bucharest , Romania US Patent Issued to RWE on July 1 for ""Control of charging stations"" ( German Inventors) RWE erects 1st out of 48 turbines for 295-MW offshore wind park"
2014-07-03;0.006362113718801687;"US Patent granted to RWE AG (Delewer) on July 1 titled as ""Control of charging stations"""
2014-07-04;-0.01565372496578954;Polish unit of RWE wins EUR 362,000 electricity supply deal in Warsaw
2014-07-07;-0.019437431273932493;Polish unit of RWE wins EUR 362,000 electricity supply deal in Warsaw
2014-07-08;0.0071004762263151555;Polish unit of RWE wins EUR 362,000 electricity supply deal in Warsaw
2014-07-09;0.002796458980666383;Polish unit of RWE wins EUR 362,000 electricity supply deal in Warsaw
2014-07-10;0.0011891518871318674;
2014-07-11;-0.007230678543125979;
2014-07-14;-0.00645528271612017;
2014-07-15;0.014262251111202051;"US Patent Issued to RWE on July 15 for ""Charging station for electric vehicles with network stabilization"" ( German Inventors)"
2014-07-16;0.0017777369447027347;"US Patent Issued to RWE on July 15 for ""Charging station for electric vehicles with network stabilization"" ( German Inventors)"
2014-07-17;-0.016575348656082234;EEG reform forces RWE to drop 4.2-MW German biogas project
2014-07-18;0.017698485763758764;EEG reform forces RWE to drop 4.2-MW German biogas project
2014-07-21;0.008367881870312122;EEG reform forces RWE to drop 4.2-MW German biogas project
2014-07-22;0.0016418635748509658;EEG reform forces RWE to drop 4.2-MW German biogas project
2014-07-23;-0.008033289469740357;
2014-07-24;0.0025200768746178603;
2014-07-25;0.01142691401715945;
2014-07-28;0.003902737882133245;- RWE expands the range of transparent EEX information with data from its power plants in Belgium and the Netherlands
2014-07-29;-0.0026687777527549805;- RWE expands the range of transparent EEX information with data from its power plants in Belgium and the Netherlands
2014-07-30;-0.01624192433149574;- RWE expands the range of transparent EEX information with data from its power plants in Belgium and the Netherlands
2014-07-31;-0.00292234627408261;- RWE expands the range of transparent EEX information with data from its power plants in Belgium and the Netherlands
2014-08-01;-0.01728710836990155;- RWE expands the range of transparent EEX information with data from its power plants in Belgium and the Netherlands
2014-08-04;0.014535316213905691;
2014-08-05;-0.01895629424431977;
2014-08-06;0.007910137121661887;
2014-08-07;-0.009116982844487698;
2014-08-08;0.027424460565263153;
2014-08-11;-0.011708372128260702;
2014-08-12;-0.010821078945415064;
2014-08-13;0.016993700686079194;
2014-08-14;-0.026440073353985127;RWE guides for lower renewables profit in 2014
2014-08-15;0.022462989821005586;RWE Expands Plant Shutdowns as Europe Steers Away From Coal, Nuclear, an Industrial Info News Alert
2014-08-18;0.0004731238833213247;RWE Expands Plant Shutdowns as Europe Steers Away From Coal, Nuclear, an Industrial Info News Alert
2014-08-19;0.006965905746429968;RWE Expands Plant Shutdowns as Europe Steers Away From Coal, Nuclear, an Industrial Info News Alert
2014-08-20;0.00033782556720485246;RWE Expands Plant Shutdowns as Europe Steers Away From Coal, Nuclear, an Industrial Info News Alert
2014-08-21;-0.015145477075200642;RWE Gas Slovensko wins natural gas supply deal in Trencin city
2014-08-22;-0.00723898363583908;Germany to greenlight RWE deal to sell Dea unit to Russians - report
2014-08-25;-0.005293471369566927;STI Participates in Showcasing Superconducting Fault Current Limiters and Superconducting High Performance Cable for the Grid Nexans, LS Cable, RWE Deutschland AG and STI Jointly Exhibit Solutions at CIGRE 2014
2014-08-26;-0.006988150893673772;STI Participates in Showcasing Superconducting Fault Current Limiters and Superconducting High Performance Cable for the Grid Nexans, LS Cable, RWE Deutschland AG and STI Jointly Exhibit Solutions at CIGRE 2014
2014-08-27;0.009753780650419763;STI Participates in Showcasing Superconducting Fault Current Limiters and Superconducting High Performance Cable for the Grid Nexans, LS Cable, RWE Deutschland AG and STI Jointly Exhibit Solutions at CIGRE 2014
2014-08-28;0.008813808277267743;STI Participates in Showcasing Superconducting Fault Current Limiters and Superconducting High Performance Cable for the Grid Nexans, LS Cable, RWE Deutschland AG and STI Jointly Exhibit Solutions at CIGRE 2014
2014-08-29;-0.013465111089344006;STI Participates in Showcasing Superconducting Fault Current Limiters and Superconducting High Performance Cable for the Grid Nexans, LS Cable, RWE Deutschland AG and STI Jointly Exhibit Solutions at CIGRE 2014
2014-09-01;0.018713535069663223;
2014-09-02;-0.004615601943335879;
2014-09-03;0.012232826629006599;RWE commissions half of all turbines at 576-MW Welsh offshore wind park
2014-09-04;0.009113288010705212;Northland Power to buy majority in 1 GW of RWE wind schemes off Germany
2014-09-05;0.0022824450414975495;Northland Power to acquire 85% stake in 3 offshore wind projects from RWE RWE opens service base for 295- MW wind farm in German waters
2014-09-08;0.0023935145313846995;Northland Power to acquire 85% stake in 3 offshore wind projects from RWE RWE opens service base for 295- MW wind farm in German waters
2014-09-09;-0.0064474470467064116;Northland Power to acquire 85% stake in 3 offshore wind projects from RWE RWE opens service base for 295- MW wind farm in German waters
2014-09-10;0.00960301429220145;Northland Power to acquire 85% stake in 3 offshore wind projects from RWE RWE opens service base for 295- MW wind farm in German waters
2014-09-11;-0.009621649639290464;
2014-09-12;-0.005040135293736814;RWE secures UK's nod for up to 96-MW wind park in Wales RWE plans tougher austerity programme at power plant division - report
2014-09-15;0.001126468468422459;RWE secures UK's nod for up to 96-MW wind park in Wales RWE plans tougher austerity programme at power plant division - report
2014-09-16;0.0034143776198356512;"Swiss Federal Institute of Intellectual Property granted patent to RWE Effizienz GmbH on September 10 titled as ""METHOD AND DEVICE FOR THE ENERGY-SAVING COMMUNICATION IN BUILDING AUTOMATION"""
2014-09-17;-0.00931523925440736;Areva wins fuel assemblies supply contract from RWE for Emsland plant RWE selects AREVA to supply fuel assemblies for nuclear power plant in Germany
2014-09-18;-0.0024354754087352326;RWE cuts ribbon on 32.8- MW wind farm in UK
2014-09-19;0.004854822034590978;RWE cuts ribbon on 32.8- MW wind farm in UK
2014-09-22;0.012607012209933988;RWE cuts ribbon on 32.8- MW wind farm in UK
2014-09-23;0.012826987902035736;RWE cuts ribbon on 32.8- MW wind farm in UK
2014-09-24;0.0016094625436449128;
2014-09-25;0.00970830632337405;
2014-09-26;0.004047870271399301;DGAP-CMS: RWE Aktiengesellschaft : Share buy-back RWE gets clearance to build 2-MW HPP in Scotland DGAP-Adhoc: RWE Aktiengesellschaft : Dea-Transaction - From the Closing
2014-09-29;-0.032131559130833764;British regulators delay closing of RWE's oil, gas unit sale
2014-09-30;0.010460441498637785;"- RWE AG - Marga Edens appointed to position at Energy Academy Europe Swiss Federal Institute of Intellectual Property granted patent to RWE AG on September 24 titled as ""METHOD AND DEVICE FOR CHARGING ELECTRICAL VEHICLES"" Deal snapshot: BRITISH REGULATORS DELAY CLOSING OF RWE'S OIL, GAS UNIT SALE"
2014-10-01;0.005982070223526037;- RWE AG - Dea Transaction, From the Closing Conditions UK RWE offloads 18.7-MW biomass plant in Italy
2014-10-02;-0.015757558315431464;- RWE AG - Dea Transaction, From the Closing Conditions UK RWE offloads 18.7-MW biomass plant in Italy
2014-10-03;0.0;- RWE AG - Dea Transaction, From the Closing Conditions UK RWE offloads 18.7-MW biomass plant in Italy
2014-10-06;0.003919023334378657;- RWE AG - Dea Transaction, From the Closing Conditions UK RWE offloads 18.7-MW biomass plant in Italy
2014-10-07;-0.012894527331418715;"US Patent Issued to RWE Power on Oct. 7 for ""Method for operating a steam turbine power plant and device for producing steam from lignite"" ( German Inventors) -RWE Tower in Essen to be sold to ARC Global Trust RWE AG and E.ON SE select GENUSA to provide fuel reloads at Gundremmingen unit C"
2014-10-08;0.00725532298127618;RWE signs long-term leaseback agreements with ARC
2014-10-09;-0.021901231474051208;RWE signs long-term leaseback agreements with ARC
2014-10-10;0.0067432540271807895;"EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of WIPO PUBLISHES PATENT OF RWE FOR ""METHOD FOR OPERATING A CHARGING STATION"" ( GERMAN INVENTOR)"
2014-10-13;-0.0192048117967083;RWE pulls back from 340-MW Galloper offshore wind project
2014-10-14;-0.0021435718361266787;RWE to put online first turbines of 295-MW Nordsee Ost farm in late 2014
2014-10-15;-0.031347556961456746;- RWE AG - Dii is entering a new phase
2014-10-16;-0.005128735992618427;Market Chatter: Germany 's RWE Declines on Report It May Sell U.K. Assets Separately - RWE listed in Climate Performance Leadership Index
2014-10-17;-0.00015365192325278443;Market Chatter: Germany 's RWE Declines on Report It May Sell U.K. Assets Separately - RWE listed in Climate Performance Leadership Index
2014-10-20;-0.0003086567860290934;Market Chatter: Germany 's RWE Declines on Report It May Sell U.K. Assets Separately - RWE listed in Climate Performance Leadership Index
2014-10-21;-0.007730743681397811;Market Chatter: Germany 's RWE Declines on Report It May Sell U.K. Assets Separately - RWE listed in Climate Performance Leadership Index
2014-10-22;0.016220648610365096;
2014-10-23;0.002313375163863096;
2014-10-24;-0.0014859335558567999;UK govt bans RWE Innogy's 18- MW wind proposal
2014-10-27;-0.006583354111449502;UK govt bans RWE Innogy's 18- MW wind proposal
2014-10-28;0.013530279597453454;RWE Innogy to repower UK wind farm to up to 18 MW
2014-10-29;-0.0028101511180587124;- RWE Deutschland AG - World's longest superconductor cable yields first new technological knowledge
2014-10-30;0.0022810474908592226;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-10-31;-0.00019183491463170554;"WIPO PUBLISHES PATENT OF RWE POWER FOR ""METHOD FOR MILL DRYING COAL"" ( GERMAN INVENTOR) Conergy commissions 37-MWp UK solar plant for RWE WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR MILL DRYING COAL"""
2014-11-03;-0.007578816842994662;"WIPO PUBLISHES PATENT OF RWE POWER FOR ""METHOD FOR MILL DRYING COAL"" ( GERMAN INVENTOR) Conergy commissions 37-MWp UK solar plant for RWE WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR MILL DRYING COAL"""
2014-11-04;0.0034951437572781074;"WIPO PUBLISHES PATENT OF RWE POWER FOR ""METHOD FOR MILL DRYING COAL"" ( GERMAN INVENTOR) Conergy commissions 37-MWp UK solar plant for RWE WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR MILL DRYING COAL"""
2014-11-05;0.01948123684827241;"WIPO PUBLISHES PATENT OF RWE POWER FOR ""METHOD FOR MILL DRYING COAL"" ( GERMAN INVENTOR) Conergy commissions 37-MWp UK solar plant for RWE WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR MILL DRYING COAL"""
2014-11-06;-0.018331083959168826;
2014-11-07;-0.01105766284424714;
2014-11-10;0.005715228747312118;
2014-11-11;0.007363839375051917;RWE starts work on phase II of 67- MW wind farm in Germany
2014-11-12;-0.013008181891643211;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-11-13;-0.027155753391555404;RWE appoints chairman for energy projects in MENA/ Turkey region RWE suffers turbine blade damage at 60-MW UK wind park - report RWE 9-Month Net Income Climbs, Despite Weak Sales RWE Innogy posts 74% Y/Y fall in 9-mo op profit
2014-11-14;-0.019332948436868502;RWE appoints chairman for energy projects in MENA/ Turkey region RWE suffers turbine blade damage at 60-MW UK wind park - report RWE 9-Month Net Income Climbs, Despite Weak Sales RWE Innogy posts 74% Y/Y fall in 9-mo op profit
2014-11-17;-0.004054241168986117;- RWE confirms outlook for 2014
2014-11-18;-0.0037320866737591274;- RWE confirms outlook for 2014
2014-11-19;-0.0011593830362826019;RWE appoints new director of CoE C
2014-11-20;-0.008101546768313206;RWE appoints new director of CoE C
2014-11-21;-0.005650684073947421;RWE appoints new director of CoE C
2014-11-24;-0.0023434631868619604;RWE appoints new director of CoE C
2014-11-25;0.021330621238475622;RWE ready with 576-MW Gwynt y Mor wind park off Wales
2014-11-26;0.026142067390833024;RWE ready with 576-MW Gwynt y Mor wind park off Wales
2014-11-27;-0.007276628689854903;RWE ready with 576-MW Gwynt y Mor wind park off Wales
2014-11-28;0.00539831856653894;RWE ready with 576-MW Gwynt y Mor wind park off Wales
2014-12-01;0.007768877408802055;
2014-12-02;-0.01684380568363064;"US Patent Issued to RWE on Dec. 2 for ""Charging cable plug for electric vehicles"" ( German Inventors) EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2014-12-03;0.01720793097006279;"US Patent Issued to RWE on Dec. 2 for ""Charging cable plug for electric vehicles"" ( German Inventors) EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2014-12-04;0.0015187418995501467;EQS -PVR: Correction of a release from 02.12.2014, 15:30 CET - RWE
2014-12-05;-0.0006418273408317354;Communities secretary bans 15-MW RWE wind project in UK -Markus Krebber takes over from Stefan Judisch as CEO of RWE Supply and Trading
2014-12-08;-0.012390347397345458;Australia Patent: RWE Power Files Application for 'Method for processing pit-moist raw brown coal'
2014-12-09;-0.008506353283533219;Australia Patent: RWE Power Files Application for 'Method for processing pit-moist raw brown coal'
2014-12-10;0.01290300906901276;Australia Patent: RWE Power Files Application for 'Method for processing pit-moist raw brown coal'
2014-12-11;-0.02594860233347296;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of RWE reports lower Q3 net loss, provides outlook for fiscal 2014
2014-12-12;-0.0060457909684239475;EQS -Adhoc: RWE Aktiengesellschaft : Change in Dividend Policy
2014-12-15;-0.016165292952753596;German RWE to adjust dividend policy
2014-12-16;-0.012611318478108924;RWE Supply & Trading announces management changes EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-12-17;0.015311581332839719;RWE Supply & Trading announces management changes EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-12-18;-0.014155127007280832;RWE Supply & Trading announces management changes EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2014-12-19;-0.02231106339567468;"-RWE - New collective agreement to take effect RWE's 295-MW Nordsee Ost wind park is producing 1st power European Patent Office granted patent to RWE AG  [DE] titled as ""SECURING THE BILLING OF ENERGY DRAWN AT A CHARGING STATION"""
2014-12-22;-0.01205540563795049;"Swiss Federal Institute of Intellectual Property granted patent to RWE AG on December 17 titled as ""SECURING THE BILLING OF ENERGY DRAWN AT A CHARGING STATION"" RWE puts online phase I of 67-MW German wind farm"
2014-12-23;-0.0018873905868099783;"Swiss Federal Institute of Intellectual Property granted patent to RWE AG on December 17 titled as ""SECURING THE BILLING OF ENERGY DRAWN AT A CHARGING STATION"" RWE puts online phase I of 67-MW German wind farm"
2014-12-29;-0.004695400457360055;RWE finishes turbine installation at 295-MW Nordsee Ost wind park
2014-12-30;-0.007568340029158183;RWE finishes turbine installation at 295-MW Nordsee Ost wind park
2015-01-02;0.0015985698770375478;RWE finishes turbine installation at 295-MW Nordsee Ost wind park
2015-01-05;-0.007190267370166925;"WIPO PUBLISHES PATENT OF RWE AG TITLED AS ""METHOD FOR OPERATING A CHARGING STATION WITH CHARGING POWER DEPENDENT ON THE TEMPERATURE OF THE CHARGING STATION"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-01-06;-0.01137085348457223;MPI buys wind turbine installation vessel from RWE
2015-01-07;-0.01305609016087228;MPI buys wind turbine installation vessel from RWE
2015-01-08;-0.01547354683282931;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2015-01-09;-0.010937473591633218;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2015-01-12;-0.04563398399048779;EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of
2015-01-13;-0.039042954999450874;RWE to lower renewables spending to EUR 1bn in 2015-2017
2015-01-14;-0.008234813553366749;RWE to lower renewables spending to EUR 1bn in 2015-2017
2015-01-15;-0.012727017615486336;RWE to lower renewables spending to EUR 1bn in 2015-2017
2015-01-16;0.03552100426357763;RWE to Sell Subsidiary for EUR 5bn EQS -Adhoc: Divestment of RWE Dea to be Completed on the Basis of an Enterprise
2015-01-19;-0.005945427985694085;-Divestment of RWE Dea for an Enterprise Value of EUR 5 billion
2015-01-20;0.006273123357498633;-Divestment of RWE Dea for an Enterprise Value of EUR 5 billion
2015-01-21;-0.017743963037355925;-Divestment of RWE Dea for an Enterprise Value of EUR 5 billion
2015-01-22;0.005000287493974742;-Divestment of RWE Dea for an Enterprise Value of EUR 5 billion
2015-01-23;-0.015598310030374485;-Divestment of RWE Dea for an Enterprise Value of EUR 5 billion
2015-01-26;-0.01265833245316017;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Air nozzle for introducing a gas flow comprising an oxidation agent into a combustion chamber"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-01-27;0.013334269134186005;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Air nozzle for introducing a gas flow comprising an oxidation agent into a combustion chamber"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-01-28;0.009803584494616047;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Air nozzle for introducing a gas flow comprising an oxidation agent into a combustion chamber"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-01-29;0.012527703141227864;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Air nozzle for introducing a gas flow comprising an oxidation agent into a combustion chamber"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-01-30;0.002806023762286447;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Air nozzle for introducing a gas flow comprising an oxidation agent into a combustion chamber"" EQS -PVR: RWE Aktiengesellschaft : Release according to Article 26, Section 1 of"
2015-02-02;0.005204842980744306;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Foundation pile for offshore structures and method for constructing a foundation pile for offshore structures"""
2015-02-03;-0.04996302125530461;"Swiss Federal Institute of Intellectual Property granted patent to RWE Power Aktiengesellschaft on January 28 titled as ""Foundation pile for offshore structures and method for constructing a foundati"""
2015-02-04;-0.02013051412405842;"Swiss Federal Institute of Intellectual Property granted patent to RWE Power Aktiengesellschaft on January 28 titled as ""Foundation pile for offshore structures and method for constructing a foundati"""
2015-02-05;-0.010131115240646249;"Swiss Federal Institute of Intellectual Property granted patent to RWE Power Aktiengesellschaft on January 28 titled as ""Foundation pile for offshore structures and method for constructing a foundati"""
2015-02-06;0.0009530304083371632;RWE seeks approval for 18-MW wind repowering in UK
2015-02-09;-0.0030704942081691833;RWE starts work on 28-MW wind project extension in Poland
2015-02-10;0.011295853662883992;RWE starts work on 28-MW wind project extension in Poland
2015-02-11;0.005450571870435628;RWE starts work on 28-MW wind project extension in Poland
2015-02-12;-0.00017813585430825896;RWE starts work on 28-MW wind project extension in Poland
2015-02-13;-0.00721465989269543;Statkraft to buy 50% in 900-MW RWE wind project off UK
2015-02-16;0.006971305875375755;Statkraft to buy 50% in 900-MW RWE wind project off UK
2015-02-17;0.01745843823590265;Statkraft to buy 50% in 900-MW RWE wind project off UK
2015-02-18;-0.013921858780157503;ITM Power plc : RWE Power-to-Gas System Delivered Second Generation ITM Power PEM Electrolyser System Deployed ITM Power PLC RWE Power -to-Gas System Delivered
2015-02-19;-0.02103526584252613;"European Patent Office granted patent to RWE POWER AG  [DE] titled as ""Method for checking a fuel mould"""
2015-02-20;-0.00509978036780101;"Macquarie raises stake in RWE Grid Holding Swiss Federal Institute of Intellectual Property granted patent to RWE Power AG on February 18 titled as ""Method for checking a fuel mould"""
2015-02-23;0.0019875181888640014;"Macquarie raises stake in RWE Grid Holding Swiss Federal Institute of Intellectual Property granted patent to RWE Power AG on February 18 titled as ""Method for checking a fuel mould"""
2015-02-24;0.029294936800080773;- RWE to extend cooperation with Macquarie
2015-02-25;0.02064248800971713;- RWE to extend cooperation with Macquarie
2015-02-26;-0.023938723316311528;- Macquarie Infrastructure and Real Assets to acquire further interest in RWE Grid Holding
2015-02-27;0.008647579294856378;- RWE to extend cooperation with Macquarie
2015-03-02;-0.011919477697259317;German energy company RWE completes sale of oil and gas division to Russian -linked company Germany 's RWE completes oil and gas sale to Russian investor Germany 's RWE completes oil and gas sale to Russian investor L1 Energy acquires RWE Dea
2015-03-03;0.0038425668787347433;RWE and MIRA agree to expand partnership
2015-03-04;-0.014842912821417364;Russian Takes On RWE ’s North Sea Assets
2015-03-05;0.007657597127496807;-Sale of Dea, LetterOne and RWE complete transaction
2015-03-06;-0.029042521832199686;"WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR FORMING MOLDED BODIES FROM A GRANULAR MATERIAL, AND CORRESPONDING ROLLER PRESS"" - RWE extends Peter Terium's mandate as Chief Executive Officer of RWE AG to 2021 and Uwe Tigges reappointed as member of RWE AG Executive Board"
2015-03-09;0.003997237441397683;"WIPO PUBLISHES PATENT OF RWE POWER AG TITLED AS ""METHOD FOR FORMING MOLDED BODIES FROM A GRANULAR MATERIAL, AND CORRESPONDING ROLLER PRESS"" - RWE extends Peter Terium's mandate as Chief Executive Officer of RWE AG to 2021 and Uwe Tigges reappointed as member of RWE AG Executive Board"
2015-03-10;-0.025469580569835948;"WIPO PUBLISHES PATENT OF RWE POWER FOR ""METHOD FOR FORMING MOLDED BODIES FROM A GRANULAR MATERIAL AND CORRESPONDING ROLLER PRESS"" ( GERMAN INVENTORS) RWE guides for higher renewables profits in 2015"
2015-03-11;-0.009715036016839651;Germany 's RWE to revise gas deal with Gazprom
2015-03-12;-0.01333629336247455;Germany 's RWE to revise gas deal with Gazprom
2015-03-13;-0.011242317131802348;Germany 's RWE to revise gas deal with Gazprom
2015-03-16;-0.01520666229539236;"WIPO PUBLISHES PATENT OF RWE AG TITLED AS ""METHOD AND SYSTEM FOR DYNAMICALLY PROVIDING INFORMATION VIA CHARGING STATION"""
2015-03-17;0.00789450356323318;Conergy raises USD-45m from RWE -led funding round
2015-03-18;0.04021181098621662;Conergy raises USD-45m from RWE -led funding round
2015-03-19;0.0028187383542133126;Northland , RWE reach financial close on 332-MW Nordsee One wind farm
2015-03-20;-0.008518171148967912;Northland , RWE reach financial close on 332-MW Nordsee One wind farm
2015-03-23;-0.004897142814943134;Northland , RWE reach financial close on 332-MW Nordsee One wind farm
2015-03-24;-0.01916422785273486;RWE reports annual net income, provides guidance for 2015 - RWE AG - Proposals of Federal Ministry for Economic Affairs and Energy endanger the future survival of lignite
2015-03-25;0.02441689940093994;RWE reports annual net income, provides guidance for 2015 - RWE AG - Proposals of Federal Ministry for Economic Affairs and Energy endanger the future survival of lignite
2015-03-26;-0.00036231580056256263;RWE reports annual net income, provides guidance for 2015 - RWE AG - Proposals of Federal Ministry for Economic Affairs and Energy endanger the future survival of lignite
2015-03-27;-0.007465718721108683;RWE reports annual net income, provides guidance for 2015 - RWE AG - Proposals of Federal Ministry for Economic Affairs and Energy endanger the future survival of lignite
2015-03-30;-0.012292673423015543;
2015-03-31;-0.0013331291846729876;
2015-04-01;0.006996076059115897;
2015-04-02;-0.004511422588645342;
2015-04-07;0.02777846523291716;- RWE AG publishes sustainability report for 2014
2015-04-08;-0.0016632525877464666;"Swiss Federal Institute of Intellectual Property granted patent to RWE Deutschland AG on April 01 titled as ""Interface device for a metering device network"""
2015-04-09;-0.0038327887526654614;"Swiss Federal Institute of Intellectual Property granted patent to RWE Deutschland AG on April 01 titled as ""Interface device for a metering device network"""
